question_id,creation_date,year,title,body,label
48049520,1/1/2018,2018,How do i detect phone call?,"<p>I am just starting my adventure with android and I would like to do something like that when someone calls or rings, I put in a ""TOAST"" and an exemplary inscription.
I used the code from: <a href=""https://gist.github.com/ftvs/e61ccb039f511eb288ee"" rel=""nofollow noreferrer"">https://gist.github.com/ftvs/e61ccb039f511eb288ee</a></p>

<p>My code:</p>

<p>AndroidManifest.xml</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;manifest xmlns:android=""http://schemas.android.com/apk/res/android""
    package=""com.example.arek.test""&gt;

    &lt;uses-permission android:name=""android.permission.READ_PHONE_STATE"" /&gt;
    &lt;uses-permission android:name=""android.permission.PROCESS_OUTGOING_CALLS""/&gt;
    &lt;application
        android:allowBackup=""true""
        android:icon=""@mipmap/ic_launcher""
        android:label=""@string/app_name""
        android:roundIcon=""@mipmap/ic_launcher_round""
        android:supportsRtl=""true""
        android:theme=""@style/AppTheme""&gt;
        &lt;activity android:name="".MainActivity""&gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.MAIN"" /&gt;

                &lt;category android:name=""android.intent.category.LAUNCHER"" /&gt;
            &lt;/intent-filter&gt;
        &lt;/activity&gt;
        &lt;receiver android:name="".CallReceiver"" &gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.PHONE_STATE"" /&gt;
            &lt;/intent-filter&gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.NEW_OUTGOING_CALL"" /&gt;
            &lt;/intent-filter&gt;
        &lt;/receiver&gt;
    &lt;/application&gt;

&lt;/manifest&gt;
</code></pre>

<p>java/com.example.arek.test/MainActivity.java</p>

<pre><code>package com.example.arek.test;

import android.content.Context;
import android.support.v7.app.AppCompatActivity;
import android.os.Bundle;
import android.widget.Toast;

public class MainActivity extends AppCompatActivity {

    @Override
    protected void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_main);

        Context context = getApplicationContext();
        Toast.makeText(context, ""This is my Toast message!"",
                Toast.LENGTH_LONG).show();

    }
}
</code></pre>

<p>java/com.example.arek.test/PhonecallReceiver.java</p>

<pre><code>package com.example.arek.test;

import java.util.Date;

import android.content.BroadcastReceiver;
import android.content.Context;
import android.content.Intent;
import android.telephony.TelephonyManager;

public abstract class PhonecallReceiver extends BroadcastReceiver {

    //The receiver will be recreated whenever android feels like it.  We need a static variable to remember data between instantiations

    private static int lastState = TelephonyManager.CALL_STATE_IDLE;
    private static Date callStartTime;
    private static boolean isIncoming;
    private static String savedNumber;  //because the passed incoming is only valid in ringing


    @Override
    public void onReceive(Context context, Intent intent) {

        //We listen to two intents.  The new outgoing call only tells us of an outgoing call.  We use it to get the number.
        if (intent.getAction().equals(""android.intent.action.NEW_OUTGOING_CALL"")) {
            savedNumber = intent.getExtras().getString(""android.intent.extra.PHONE_NUMBER"");
        }
        else{
            String stateStr = intent.getExtras().getString(TelephonyManager.EXTRA_STATE);
            String number = intent.getExtras().getString(TelephonyManager.EXTRA_INCOMING_NUMBER);
            int state = 0;
            if(stateStr.equals(TelephonyManager.EXTRA_STATE_IDLE)){
                state = TelephonyManager.CALL_STATE_IDLE;
            }
            else if(stateStr.equals(TelephonyManager.EXTRA_STATE_OFFHOOK)){
                state = TelephonyManager.CALL_STATE_OFFHOOK;
            }
            else if(stateStr.equals(TelephonyManager.EXTRA_STATE_RINGING)){
                state = TelephonyManager.CALL_STATE_RINGING;
            }


            onCallStateChanged(context, state, number);
        }
    }

    //Derived classes should override these to respond to specific events of interest
    protected void onIncomingCallStarted(Context ctx, String number, Date start){}
    protected void onOutgoingCallStarted(Context ctx, String number, Date start){}
    protected void onIncomingCallEnded(Context ctx, String number, Date start, Date end){}
    protected void onOutgoingCallEnded(Context ctx, String number, Date start, Date end){}
    protected void onMissedCall(Context ctx, String number, Date start){}

    //Deals with actual events

    //Incoming call-  goes from IDLE to RINGING when it rings, to OFFHOOK when it's answered, to IDLE when its hung up
    //Outgoing call-  goes from IDLE to OFFHOOK when it dials out, to IDLE when hung up
    public void onCallStateChanged(Context context, int state, String number) {
        if(lastState == state){
            //No change, debounce extras
            return;
        }
        switch (state) {
            case TelephonyManager.CALL_STATE_RINGING:
                isIncoming = true;
                callStartTime = new Date();
                savedNumber = number;
                onIncomingCallStarted(context, number, callStartTime);
                break;
            case TelephonyManager.CALL_STATE_OFFHOOK:
                //Transition of ringing-&gt;offhook are pickups of incoming calls.  Nothing done on them
                if(lastState != TelephonyManager.CALL_STATE_RINGING){
                    isIncoming = false;
                    callStartTime = new Date();
                    onOutgoingCallStarted(context, savedNumber, callStartTime);
                }
                break;
            case TelephonyManager.CALL_STATE_IDLE:
                //Went to idle-  this is the end of a call.  What type depends on previous state(s)
                if(lastState == TelephonyManager.CALL_STATE_RINGING){
                    //Ring but no pickup-  a miss
                    onMissedCall(context, savedNumber, callStartTime);
                }
                else if(isIncoming){
                    onIncomingCallEnded(context, savedNumber, callStartTime, new Date());
                }
                else{
                    onOutgoingCallEnded(context, savedNumber, callStartTime, new Date());
                }
                break;
        }
        lastState = state;
    }
}
</code></pre>

<p>java/com.example.arek.test/CallReceiver.java</p>

<pre><code>package com.example.arek.test;

import java.util.Date;

import android.content.Context;
import android.widget.Toast;

public class CallReceiver extends PhonecallReceiver {

    @Override
    protected void onIncomingCallStarted(Context ctx, String number, Date start) {
        Toast.makeText(ctx.getApplicationContext(), ""Dzwonie 1"",Toast.LENGTH_LONG).show();
    }

    @Override
    protected void onOutgoingCallStarted(Context ctx, String number, Date start) {
        Toast.makeText(ctx.getApplicationContext(), ""Test 2"",Toast.LENGTH_LONG).show();
    }

    @Override
    protected void onIncomingCallEnded(Context ctx, String number, Date start, Date end) {
        Toast.makeText(ctx.getApplicationContext(), ""Test 3"",Toast.LENGTH_LONG).show();
    }

    @Override
    protected void onOutgoingCallEnded(Context ctx, String number, Date start, Date end) {
        Toast.makeText(ctx.getApplicationContext(), ""Test 4"",Toast.LENGTH_LONG).show();
    }

    @Override
    protected void onMissedCall(Context ctx, String number, Date start) {
        Toast.makeText(ctx.getApplicationContext(), ""Test 5"",Toast.LENGTH_LONG).show();
    }

}
</code></pre>

<p>The application works but if you call or call someone, there is no TOAST (test *). Please, help me :)</p>
",0
48049531,1/1/2018,2018,Java return encrypted String to client,"<p>I am using <code>javax.crypto.Cipher</code> to encrypt a String I want to send back to the client side:</p>

<pre><code>public byte[] encrypt(String message)
        throws Exception {
    Cipher cipher = Cipher.getInstance(m_ALGORITHM);
    PrivateKey privateKey = m_kp.getPrivate();
    cipher.init(Cipher.ENCRYPT_MODE, privateKey);
    return cipher.doFinal(message.getBytes());
}
</code></pre>

<p>My encrypt and decrypet function works well at the server side but when the encrypted String goes back to the client as :</p>

<pre><code>�zXi�Xq�����.��PiO��dM-�d��a��\`�""����uJ��yu
</code></pre>

<p>The client console show:</p>

<pre><code>Uncaught SyntaxError: Invalid or unexpected token
</code></pre>

<p>I have tried to UTF-8 format the String:</p>

<pre><code>String utfEnc = new String(encrypetBytes, ""UTF-8"");
</code></pre>

<p>but it does not work and I am out of ideas.</p>

<p>The encryption is Java function my jsp page uses(in my jsp):</p>

<pre><code>Encryptor enc  = new Encryptor(request);
byte[] encData = enc.encrypt(data);
</code></pre>

<p>The goal is the send this data via http:</p>

<pre><code>$.ajax({
  type: ""POST"",
  url: serverUrl,
  data: &lt;%=encData%&gt;, //Uncaught SyntaxError: Invalid or unexpected token
  success: function(){
     console.log('done');
  }
});
</code></pre>

<p>Thanks for any help.</p>
",0
48049536,1/1/2018,2018,Referencing properties of Observable class in Android Data Binding layout,"<p>What is the type of the <code>Observable</code> class property which getter is annotated as <code>@Bindable</code> in the Android Data Binding framework?</p>

<p>For example, let the <code>Observable</code> class be defined as follows:</p>

<pre><code>class Localization() : BaseObservable() {

    var translation: (key: String) -&gt; String by Delegates.observable(defaultTranslation) { _, _, _ -&gt;
        notifyPropertyChanged(BR.translation)
    }
        @Bindable get
}
</code></pre>

<p>The layout XML will be then something like this:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;layout xmlns:android=""http://schemas.android.com/apk/res/android""&gt;

    &lt;data&gt;

        &lt;variable
            name=""translation""
            type=""WHAT IS THE TYPE OF TRANSLATION?"" /&gt;

    &lt;/data&gt;

    &lt;FrameLayout
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""&gt;

        &lt;TextView
            android:layout_width=""wrap_content""
            android:layout_height=""wrap_content""
            android:text=""@{translation.invoke(stringKey)}"" /&gt;

    &lt;/FrameLayout&gt;
&lt;/layout&gt;
</code></pre>

<p>The question is, what to put in the <code>type</code> attribute of <code>variable</code> ""translation"".</p>

<p>I've tried:</p>

<pre><code>type=""kotlin.jvm.functions.Function1&amp;lt;String, String&amp;gt;""
</code></pre>

<p>It compiles, but the <code>TextView</code> is not updated when translation property changes.</p>

<p>I can achieve the desired behavior by introducing <code>localization</code> variable in the layout XML and then calling <code>localization.translation.invoke()</code> in the binding expression. I am just not comfortable with this and want to know if I can reference <code>translation</code> directly.</p>
",0
48049543,1/1/2018,2018,Images cannot be shown in html,"<p>Images cannot be shown in html.I wrote codes in models.py</p>

<pre><code>class POST(models.Model):
    title = models.CharField(max_length=100)
    image = models.ImageField(upload_to='images/', blank=True, null=True)
    created_at = models.DateTimeField(auto_now_add=True)
</code></pre>

<p>in views.py</p>

<pre><code>def top(request):
    content = POST.objects.order_by('-created_at')[:5]
    return render(request, 'top.html',{'content':content})
</code></pre>

<p>in top.html</p>

<pre><code>&lt;div&gt;
         {% for item in content %}
            &lt;div&gt;
                 &lt;h2&gt;{{ item.title }}&lt;/h2&gt;
                 &lt;img src=""{{ item.image }}""/&gt;
            &lt;/div&gt;
         {% endfor %}
&lt;/div&gt;
</code></pre>

<p>When I access in browser, html is shown.<code>&lt;h2&gt;{{ item.title }}&lt;/h2&gt;</code> is shown but <code>&lt;img src=""{{ item.image }}""/&gt;</code> is not there.When I see page source in GoogleChrome,<code>&lt;img src=""/images/photo.jpg""/&gt;</code> is shown. But when I click the url,404 error happens.My application has image/images folder, in images folder surely my uploaded picture is in there.I really cannot understand why this happens.I wrote MEDIA_ROOT&amp;MEDIA_URL in settings.py so I think image is shown in browser. How should I fix this?</p>
",1
48049543,1/1/2018,2018,Images cannot be shown in html,"<p>Images cannot be shown in html.I wrote codes in models.py</p>

<pre><code>class POST(models.Model):
    title = models.CharField(max_length=100)
    image = models.ImageField(upload_to='images/', blank=True, null=True)
    created_at = models.DateTimeField(auto_now_add=True)
</code></pre>

<p>in views.py</p>

<pre><code>def top(request):
    content = POST.objects.order_by('-created_at')[:5]
    return render(request, 'top.html',{'content':content})
</code></pre>

<p>in top.html</p>

<pre><code>&lt;div&gt;
         {% for item in content %}
            &lt;div&gt;
                 &lt;h2&gt;{{ item.title }}&lt;/h2&gt;
                 &lt;img src=""{{ item.image }}""/&gt;
            &lt;/div&gt;
         {% endfor %}
&lt;/div&gt;
</code></pre>

<p>When I access in browser, html is shown.<code>&lt;h2&gt;{{ item.title }}&lt;/h2&gt;</code> is shown but <code>&lt;img src=""{{ item.image }}""/&gt;</code> is not there.When I see page source in GoogleChrome,<code>&lt;img src=""/images/photo.jpg""/&gt;</code> is shown. But when I click the url,404 error happens.My application has image/images folder, in images folder surely my uploaded picture is in there.I really cannot understand why this happens.I wrote MEDIA_ROOT&amp;MEDIA_URL in settings.py so I think image is shown in browser. How should I fix this?</p>
",0
48049544,1/1/2018,2018,How can i pass angularjs variable to laravel name route?,"<p>I have a date picker and i want to get that that and pass to laravel route. how can i do that? 
My blade file:</p>

<pre><code>&lt;div class=""form-inline""&gt;
               &lt;label&gt;Date:&lt;/label&gt;
                &lt;input class=""form-control datePicker"" type=""text"" name=""date"" id=""date"" ng-model=""date""&gt;

 &lt;a target=""_blank"" href=""{{route('my-report'[@{{date}}])}}""&gt;PDF&lt;/a&gt;
            &lt;/div&gt;
</code></pre>

<p>my route:</p>

<pre><code> Route::get('my/report/{date}','MyController@geteport')-&gt;name('my-report');
</code></pre>

<p>it it not working!</p>
",0
48049544,1/1/2018,2018,How can i pass angularjs variable to laravel name route?,"<p>I have a date picker and i want to get that that and pass to laravel route. how can i do that? 
My blade file:</p>

<pre><code>&lt;div class=""form-inline""&gt;
               &lt;label&gt;Date:&lt;/label&gt;
                &lt;input class=""form-control datePicker"" type=""text"" name=""date"" id=""date"" ng-model=""date""&gt;

 &lt;a target=""_blank"" href=""{{route('my-report'[@{{date}}])}}""&gt;PDF&lt;/a&gt;
            &lt;/div&gt;
</code></pre>

<p>my route:</p>

<pre><code> Route::get('my/report/{date}','MyController@geteport')-&gt;name('my-report');
</code></pre>

<p>it it not working!</p>
",0
48049545,1/1/2018,2018,Can I check the condition and change the value of variable in ng-click,"<pre><code>ng-click=""(document.getElementById('procheck1').checked)?showme=true:showme=false""
</code></pre>

<p>(or)</p>

<pre><code>ng-click=""if(document.getElementById('procheck1').checked){showme=true;}else{showme=false;}""
</code></pre>
",0
48049547,1/1/2018,2018,How to set Cron Job in Cpanel?,"<p>I'm working on a Billing application where I am getting problem in setting Cron Job. I have one field in database called status which has value <strong>1</strong> for <strong>OFF</strong> and <strong>0</strong> for <strong>ON</strong>. I changed the value from 0 to 1. Now I want to change the value from 1 back to 0 when one complete year over.<br>
Eg: I have changed the value from 0 to 1 on <strong>10/1/2018</strong> and I  want to change the value from 1 to 0 on <strong>10/1/2019</strong></p>

<p>Please give the code for above cron job.</p>
",0
48049547,1/1/2018,2018,How to set Cron Job in Cpanel?,"<p>I'm working on a Billing application where I am getting problem in setting Cron Job. I have one field in database called status which has value <strong>1</strong> for <strong>OFF</strong> and <strong>0</strong> for <strong>ON</strong>. I changed the value from 0 to 1. Now I want to change the value from 1 back to 0 when one complete year over.<br>
Eg: I have changed the value from 0 to 1 on <strong>10/1/2018</strong> and I  want to change the value from 1 to 0 on <strong>10/1/2019</strong></p>

<p>Please give the code for above cron job.</p>
",0
48049547,1/1/2018,2018,How to set Cron Job in Cpanel?,"<p>I'm working on a Billing application where I am getting problem in setting Cron Job. I have one field in database called status which has value <strong>1</strong> for <strong>OFF</strong> and <strong>0</strong> for <strong>ON</strong>. I changed the value from 0 to 1. Now I want to change the value from 1 back to 0 when one complete year over.<br>
Eg: I have changed the value from 0 to 1 on <strong>10/1/2018</strong> and I  want to change the value from 1 to 0 on <strong>10/1/2019</strong></p>

<p>Please give the code for above cron job.</p>
",0
48049557,1/1/2018,2018,how to write .npy file to s3 directly?,"<p>I would like to know if there is any way to write an array as a numpy file(.npy) to an AWS S3 bucket directly. I can use <code>np.save</code> to save a file locally as shown below. But I am looking for a solution to write it directly to S3, without saving locally first.</p>

<pre><code>a = np.array([1, 2, 3, 4])
np.save('/my/localfolder/test1.npy', a)
</code></pre>
",1
48049559,1/1/2018,2018,Change background color of child views,"<p>I have a parent view and a child view. The child views are inflated programmatically. The child view has a <code>TextView</code> with some background. The <code>TextView</code> has a onclick event on it. What I want is when the user clicks the first TextView its background color should change and when the user selects the second one the background of the first textview should come back to its default background and the second one should change.</p>

<p>I have changed the background color but I am having difficulty in restoring the backgrounds. Here's my code:</p>

<p>My Parent View:</p>

<pre><code>&lt;com.google.android.flexbox.FlexboxLayout
    android:id=""@+id/viewCategoriesLinearlayout""
    android:layout_width=""match_parent""
    android:layout_height=""wrap_content""
    app:flexWrap=""wrap""
    app:alignItems=""stretch""
    app:alignContent=""stretch""
    android:layout_marginTop=""@dimen/_10sdp""
    android:layout_marginLeft=""@dimen/_5sdp""
    android:layout_marginStart=""@dimen/_5sdp"" /&gt;
</code></pre>

<p>My Child View:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;

&lt;LinearLayout
    xmlns:android=""http://schemas.android.com/apk/res/android""
    xmlns:app=""http://schemas.android.com/apk/res-auto""
    android:orientation=""vertical""
    android:layout_height=""wrap_content""
    android:layout_width=""wrap_content""&gt;

    &lt;TextView
        android:id=""@+id/categoryChip""
        android:layout_height=""wrap_content""
        android:layout_width=""wrap_content""
        android:background=""@drawable/category_tag_background""
        android:text=""TAG""
        android:layout_marginTop=""@dimen/_25sdp""
        android:paddingLeft=""@dimen/_5sdp""
        android:paddingTop=""@dimen/_5sdp""
        android:paddingBottom=""@dimen/_5sdp""
        android:paddingRight=""@dimen/_5sdp""
        android:layout_marginLeft=""@dimen/_5sdp""
        android:layout_marginRight=""@dimen/_5sdp""
        android:textColor=""@color/textcolorLogin""
        android:textSize=""@dimen/_11ssp"" /&gt;

    &lt;TextView
        android:id=""@+id/categorychipid""
        android:layout_width=""0dp""
        android:layout_height=""0dp""
        android:visibility=""gone""/&gt;


&lt;/LinearLayout&gt;
</code></pre>

<p>This is how I'm inflating and changing background color:</p>

<pre><code>    FlexboxLayout categoryInformationHeader = view.findViewById(R.id.viewCategoriesLinearlayout);
    final View editChildView = getActivity().getLayoutInflater().inflate(R.layout.tag_layout, null);

LinearLayout.LayoutParams layoutParams = new LinearLayout.LayoutParams(ViewGroup.LayoutParams.WRAP_CONTENT,
                                                ViewGroup.LayoutParams.WRAP_CONTENT);
    layoutParams.setMargins(10,2,10,2);
    editChildView.setLayoutParams(layoutParams);
    editParentLL.addView(editChildView);
    final TextView editTvChip = editChildView.findViewById(R.id.chip12345);
    final String shelfShareCategoryTitle = crsEditShelfShare.getString(crsEditShelfShare.getColumnIndex(""title""));

    editTvChip.setText(shelfShareCategoryTitle);

        editTvChip.setOnClickListener(new View.OnClickListener() {
                            @Override
                            public void onClick(View view) {
                                editTvChip.setBackgroundResource(R.color.colorPrimary);
                            }
                        });
</code></pre>
",0
48049561,1/1/2018,2018,Is it possible to use condition in array or object in php?,"<p>I have a condition like this:</p>

<pre><code>if($_POST['title'])
{
     $query
        -&gt;orWhere('title' , 'LIKE' , '%' . $_POST['title'] . '%');
}
elseif($_POST['description'])
{
     $query
        -&gt;orWhere('description' , 'LIKE' , '%' . $_POST['description'] . '%');
}
elseif($_POST['tag'])
{
     $query
        -&gt;orWhere('tag' , 'LIKE' , '%' . $_POST['tag'] . '%');
}
elseif($_POST['title'] &amp;&amp; $_POST['tag'] )
{
     $query
        -&gt;orWhere('title' , 'LIKE' , '%' . $_POST['title'] . '%')
        -&gt;orWhere('tag' , 'LIKE' , '%' . $_POST['tag'] . '%');
}
.
.
.
</code></pre>

<p>I want to now Is it possible to write this code in shorter way in php?</p>

<p>THIS IS WRONG but for example like this:</p>

<pre><code>$query
 if($_POST['title'])  -&gt;orWhere('title' , 'LIKE' , '%' . $_POST['title'] . '%');
 if($_POST['tag'])  -&gt;orWhere('tag' , 'LIKE' , '%' . $_POST['tag'] . '%');
 if($_POST['description'])  -&gt;orWhere('description' , 'LIKE' , '%' . $_POST['description'] . '%');
</code></pre>
",0
48049561,1/1/2018,2018,Is it possible to use condition in array or object in php?,"<p>I have a condition like this:</p>

<pre><code>if($_POST['title'])
{
     $query
        -&gt;orWhere('title' , 'LIKE' , '%' . $_POST['title'] . '%');
}
elseif($_POST['description'])
{
     $query
        -&gt;orWhere('description' , 'LIKE' , '%' . $_POST['description'] . '%');
}
elseif($_POST['tag'])
{
     $query
        -&gt;orWhere('tag' , 'LIKE' , '%' . $_POST['tag'] . '%');
}
elseif($_POST['title'] &amp;&amp; $_POST['tag'] )
{
     $query
        -&gt;orWhere('title' , 'LIKE' , '%' . $_POST['title'] . '%')
        -&gt;orWhere('tag' , 'LIKE' , '%' . $_POST['tag'] . '%');
}
.
.
.
</code></pre>

<p>I want to now Is it possible to write this code in shorter way in php?</p>

<p>THIS IS WRONG but for example like this:</p>

<pre><code>$query
 if($_POST['title'])  -&gt;orWhere('title' , 'LIKE' , '%' . $_POST['title'] . '%');
 if($_POST['tag'])  -&gt;orWhere('tag' , 'LIKE' , '%' . $_POST['tag'] . '%');
 if($_POST['description'])  -&gt;orWhere('description' , 'LIKE' , '%' . $_POST['description'] . '%');
</code></pre>
",0
48049564,1/1/2018,2018,Attempt to invoke virtual method &#39;int java.lang.Integer.intValue()&#39; on a null object reference,"<p>I have dynamic views that I add into linear layout after this I get child that I added to linear layout and set tag to them to identify each dynamic layout when clicking on it when I'm clicking on dynamic layout to replace fragment to seeing detail of clicked view I'm getting this error</p>

<pre><code>Attempt to invoke virtual method 'int java.lang.Integer.intValue()' on a null object reference
</code></pre>

<p>here is what I'm doing:</p>

<pre><code>for(int i = 0; i &lt; leafletList.getChildCount(); i++){
        leafletList.getChildAt(i).setTag(i);
    }
</code></pre>

<p>here is what I'm doing when clicking on dynamic view</p>

<pre><code> view.setOnClickListener(new OnClickListener() {
        @Override
        public void onClick(View view) {
            fragment.replaceLeaflet((Integer)view.getTag(), data);
        }
    });
</code></pre>

<p>where <code>(Integer)view.getTag()</code> is null, why is it null? anyway I'm setting the tag to each of them</p>

<p>edited:
this is how I'm adding dynamic views in linear layout defined in xml</p>

<pre><code>String[] disease = {""Colds"",""Cough""};
    for(int i = 0; i &lt; disease.length ; i++){
        DrReportLeafletLayout leaflet = new DrReportLeafletLayout(getActivity(), disease[i], this, disease);
        leafletList.addView(leaflet);
    }
</code></pre>

<p>crash stack:</p>

<pre><code>FATAL EXCEPTION: main
                                                                        Process: com.myhealthathand.hah.dev, PID: 25104
                                                                        java.lang.NullPointerException: Attempt to invoke virtual method 'int java.lang.Integer.intValue()' on a null object reference
                                                                            at com.myhealthathand.hah.customviews.DrReportLeafletLayout$1.onClick(DrReportLeafletLayout.java:55)
                                                                            at android.view.View.performClick(View.java:5207)
                                                                            at android.view.View$PerformClick.run(View.java:21168)
                                                                            at android.os.Handler.handleCallback(Handler.java:746)
                                                                            at android.os.Handler.dispatchMessage(Handler.java:95)
                                                                            at android.os.Looper.loop(Looper.java:148)
                                                                            at android.app.ActivityThread.main(ActivityThread.java:5491)
                                                                            at java.lang.reflect.Method.invoke(Native Method)
                                                                            at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:728)
                                                                            at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:618)
</code></pre>
",0
48049564,1/1/2018,2018,Attempt to invoke virtual method &#39;int java.lang.Integer.intValue()&#39; on a null object reference,"<p>I have dynamic views that I add into linear layout after this I get child that I added to linear layout and set tag to them to identify each dynamic layout when clicking on it when I'm clicking on dynamic layout to replace fragment to seeing detail of clicked view I'm getting this error</p>

<pre><code>Attempt to invoke virtual method 'int java.lang.Integer.intValue()' on a null object reference
</code></pre>

<p>here is what I'm doing:</p>

<pre><code>for(int i = 0; i &lt; leafletList.getChildCount(); i++){
        leafletList.getChildAt(i).setTag(i);
    }
</code></pre>

<p>here is what I'm doing when clicking on dynamic view</p>

<pre><code> view.setOnClickListener(new OnClickListener() {
        @Override
        public void onClick(View view) {
            fragment.replaceLeaflet((Integer)view.getTag(), data);
        }
    });
</code></pre>

<p>where <code>(Integer)view.getTag()</code> is null, why is it null? anyway I'm setting the tag to each of them</p>

<p>edited:
this is how I'm adding dynamic views in linear layout defined in xml</p>

<pre><code>String[] disease = {""Colds"",""Cough""};
    for(int i = 0; i &lt; disease.length ; i++){
        DrReportLeafletLayout leaflet = new DrReportLeafletLayout(getActivity(), disease[i], this, disease);
        leafletList.addView(leaflet);
    }
</code></pre>

<p>crash stack:</p>

<pre><code>FATAL EXCEPTION: main
                                                                        Process: com.myhealthathand.hah.dev, PID: 25104
                                                                        java.lang.NullPointerException: Attempt to invoke virtual method 'int java.lang.Integer.intValue()' on a null object reference
                                                                            at com.myhealthathand.hah.customviews.DrReportLeafletLayout$1.onClick(DrReportLeafletLayout.java:55)
                                                                            at android.view.View.performClick(View.java:5207)
                                                                            at android.view.View$PerformClick.run(View.java:21168)
                                                                            at android.os.Handler.handleCallback(Handler.java:746)
                                                                            at android.os.Handler.dispatchMessage(Handler.java:95)
                                                                            at android.os.Looper.loop(Looper.java:148)
                                                                            at android.app.ActivityThread.main(ActivityThread.java:5491)
                                                                            at java.lang.reflect.Method.invoke(Native Method)
                                                                            at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:728)
                                                                            at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:618)
</code></pre>
",0
48049567,1/1/2018,2018,Unable to convert char[] to stream in java 8,"<p>I am writing a program in which a method takes char[][] as input and returns char[]. Method is as below - <br/></p>

<pre><code>private static char[] getTableFromTwoChits(char[][] inputTwoChits) {
    Map&lt;Character, Character&gt; map = new HashMap&lt;&gt;();
    Arrays.stream(inputTwoChits).forEach(x -&gt; map.put(x[0], x[1]));
    map.entrySet().forEach(System.out::println);
    char[] result = new char[inputTwoChits.length+1]; int index=0;
    char startPoint = inputTwoChits[0][0];
    do {
       result[index] = startPoint;index++;
       startPoint = map.get(startPoint);
    }while(startPoint != inputTwoChits[0][0]);
    result[index] = startPoint;
    return result;
}
</code></pre>

<p><br/>
Main method is as follows -<br/></p>

<pre><code>public static void main(String[] args) {
    char[][] inputTwoChits = {{'A','B'},{'C','D'},{'B','C'},{'E','F'},{'F','A'},{'D','E'}};
    char[] outputTwoChits = getTableFromTwoChits(inputTwoChits);
    Arrays.stream(outputTwoChits).forEach(System.out::println);

}
</code></pre>

<p><br/>Line 2 in the method getTableFromTwoChits() is compiling fine, whereas line 3 of main method is not compiling. <br/>
Please explain what is the reason behind such behaviour?
<br/><br>
Compilation error is mentioned as below - <br/></p>

<pre><code>/CircularTableTwoChits.java:21: error: no suitable method found for stream(char[])
        Arrays.stream(outputTwoChits).forEach(System.out::println);
              ^
    method Arrays.&lt;T#1&gt;stream(T#1[]) is not applicable
      (inference variable T#1 has incompatible bounds
        equality constraints: char
        upper bounds: Object)
    method Arrays.&lt;T#2&gt;stream(T#2[],int,int) is not applicable
      (cannot infer type-variable(s) T#2
        (actual and formal argument lists differ in length))
    method Arrays.stream(int[]) is not applicable
      (argument mismatch; char[] cannot be converted to int[])
    method Arrays.stream(long[]) is not applicable
      (argument mismatch; char[] cannot be converted to long[])
    method Arrays.stream(double[]) is not applicable
      (argument mismatch; char[] cannot be converted to double[])
  where T#1,T#2 are type-variables:
    T#1 extends Object declared in method &lt;T#1&gt;stream(T#1[])
    T#2 extends Object declared in method &lt;T#2&gt;stream(T#2[],int,int)
Note: Some messages have been simplified; recompile with -Xdiags:verbose to get full output
1 error
</code></pre>
",0
